t,Yar,Yar+,Yar*,Ye-,Nar+,Nar*,Te,ydot0,ydot1,ydot2,term4,qu,hu
0.0037520000,0.9975086684,0.0024909887,0.0000003087,0.0000000342,399913281294288128.0000000000,49559263973160.4062500000,22619.5658369157,-28.0237124613,-0.0000966951,-86.6970779185,21.9493289490,5,0.0000005391
0.0037530000,0.9975388081,0.0024608495,0.0000003086,0.0000000338,395086502993978304.0000000000,49544017822330.1562500000,22214.1285988008,-27.9391704442,-0.0000966624,-80.4543323517,18.2054648090,5,0.0000005391
0.0037540000,0.9975538621,0.0024457958,0.0000003085,0.0000000336,392675541730152384.0000000000,49536395739958.1015625000,22027.1801395893,-27.8600643651,-0.0000966461,-77.7435313541,16.6564886244,5,0.0000005391
0.0037550000,0.9975838180,0.0024158404,0.0000003084,0.0000000332,387877756247161152.0000000000,49521147614665.8125000000,21676.5030837456,-27.6502006672,-0.0000966135,-72.9324497522,14.0319749994,5,0.0000005391
0.0037560000,0.9976134664,0.0023861925,0.0000003083,0.0000000328,383128935095104064.0000000000,49505889041565.4140625000,21349.2716644236,-27.3900084446,-0.0000965808,-68.7530581112,11.8909708296,5,0.0000005391
0.0037570000,0.9976428749,0.0023567845,0.0000003082,0.0000000324,378418262647741184.0000000000,49490623368218.3671875000,21048.0110179331,-27.0918870709,-0.0000965482,-65.1302884372,10.1565538831,5,0.0000005391
0.0037580000,0.9976718844,0.0023277755,0.0000003081,0.0000000320,373771239341331136.0000000000,49475342747861.5234375000,20761.7159979184,-26.7691216893,-0.0000965156,-61.8940773108,8.7040197805,5,0.0000005391
0.0037590000,0.9977005926,0.0022990678,0.0000003080,0.0000000316,369172220180002624.0000000000,49460052017907.4140625000,20495.1576729580,-26.4277576654,-0.0000964830,-59.0283330053,7.5056047144,5,0.0000005391
0.0037600000,0.9977153754,0.0022842852,0.0000003080,0.0000000314,366803913164847360.0000000000,49452080050931.5000000000,20363.0041271955,-26.2452812364,-0.0000964661,2942.2414854716,6.9628790973,5,0.0000000002
0.0037610000,0.9976707415,0.0023289187,0.0000003079,0.0000000320,373954372249685824.0000000000,49433457966622.0156250000,40321.7037277418,172.4255469666,-0.0000964340,1475.7671472044,1379.9635430849,4,0.0000001023
0.0037620000,0.9974383926,0.0025612645,0.0000003078,0.0000000352,411166820989861120.0000000000,49407457011787.5625000000,43141.3892014223,285.9068144565,-0.0000964056,-2330.6772413634,2155.1880798493,5,0.0000000009
0.0037630000,0.9973231172,0.0026765384,0.0000003077,0.0000000368,429622657494384320.0000000000,49385407337608.2031250000,32983.9478067533,32.7317954675,-0.0000963737,-601.6033927731,479.0252506325,4,0.0000001217
0.0037640000,0.9973115792,0.0026880763,0.0000003076,0.0000000369,431469691552086848.0000000000,49369780332151.6015625000,29812.3103069279,-2.2235491514,-0.0000963443,-344.8427365014,239.0686554340,4,0.0000001217
0.0037650000,0.9973213770,0.0026782788,0.0000003075,0.0000000368,429901269276923072.0000000000,49354591519180.9218750000,27908.0494755320,-15.2452678434,-0.0000963137,-240.4740692701,145.0276324770,4,0.0000002280
0.0037660000,0.9973445759,0.0026550803,0.0000003074,0.0000000365,426187448937724352.0000000000,49336941132225.0781250000,26393.3048003950,-22.0207838549,-0.0000962771,-179.0762758269,92.0616126339,4,0.0000004154
0.0037670000,0.9973639502,0.0026357063,0.0000003073,0.0000000362,423085749281411200.0000000000,49325057854581.1875000000,25616.0040461193,-24.4194569276,-0.0000962520,-153.8195185807,71.2316892176,4,0.0000004154
0.0037680000,0.9973957946,0.0026038625,0.0000003072,0.0000000358,417987439020487680.0000000000,49307375190535.2500000000,24682.6411137060,-26.4377067939,-0.0000962145,-128.2686857030,51.1026372645,4,0.0000004154
0.0037690000,0.9974238308,0.0025758268,0.0000003071,0.0000000354,413498542325534528.0000000000,49292675995303.3828125000,24045.5535244955,-27.3220261695,-0.0000961831,-113.4546032812,40.0598943374,5,0.0000006258
0.0037700000,0.9974410557,0.0025586022,0.0000003070,0.0000000351,410740519461217536.0000000000,49283861530590.6484375000,23708.8843274055,-27.6390424987,-0.0000961642,-106.3876168271,35.0118420735,5,0.0000006258
0.0037710000,0.9974759241,0.0025237343,0.0000003069,0.0000000347,405157165534669248.0000000000,49266257941430.8671875000,23111.6262306514,-27.9642284081,-0.0000961265,-95.0244256206,27.2692793718,5,0.0000006258
0.0037720000,0.9975109235,0.0024887356,0.0000003068,0.0000000342,399552460473314752.0000000000,49248667130171.6250000000,22587.8819740329,-28.0213029512,-0.0000960889,-86.1898160990,21.6367690440,5,0.0000006258
0.0037730000,0.9975284690,0.0024711903,0.0000003067,0.0000000339,396742610091022336.0000000000,49239876357110.6171875000,22352.1417648377,-27.9781425319,-0.0000960700,-82.5120294028,19.4169120605,5,0.0000006258
0.0037740000,0.9975633876,0.0024362724,0.0000003066,0.0000000335,391150256432397760.0000000000,49222291088795.0781250000,21915.5154814552,-27.7991598879,-0.0000960324,-76.1665736546,15.7805433117,5,0.0000006258
0.0037750000,0.9975807215,0.0024189387,0.0000003065,0.0000000332,388374011651132480.0000000000,49213494677929.7734375000,21711.5225063263,-27.6747102794,-0.0000960135,-73.3976579492,14.2783310019,5,0.0000006258
0.0037760000,0.9976103088,0.0023893520,0.0000003064,0.0000000328,383635013352703168.0000000000,49198405121374.9843750000,21385.9564434720,-27.4192997364,-0.0000959813,-69.2003744008,12.1158254701,5,0.0000004475
0.0037770000,0.9976469017,0.0023527597,0.0000003063,0.0000000323,377773531820015424.0000000000,49179517597520.7500000000,21010.2758543197,-27.0484831960,-0.0000959409,-64.6854132706,9.9534819164,5,0.0000004475
0.0037780000,0.9976709596,0.0023287022,0.0000003062,0.0000000320,373919692323638080.0000000000,49166913428828.3750000000,20773.0612685376,-26.7798165999,-0.0000959140,-62.0122277650,8.7572620136,5,0.0000004475
0.0037790000,0.9976948062,0.0023048560,0.0000003061,0.0000000317,370099514250442240.0000000000,49154302157811.5156250000,20549.2559571531,-26.4981487479,-0.0000958872,-59.5945408224,7.7368545947,5,0.0000004475
0.0037800000,0.9977154668,0.0022841958,0.0000003060,0.0000000314,366789583071241920.0000000000,49143254797245.7500000000,20363.7825722985,-26.2443400238,-0.0000958636,2942.2379989541,6.9654426442,4,0.0000000002
0.0037810000,0.9976783070,0.0023213552,0.0000003059,0.0000000319,372742718525986880.0000000000,49125804299607.4687500000,39908.2953278555,160.6446263907,-0.0000958331,1557.4097726947,1300.9948394377,4,0.0000000908
0.0037820000,0.9974384465,0.0025612125,0.0000003059,0.0000000352,411158488854019008.0000000000,49098906197481.2890625000,43144.2999075498,286.0116108064,-0.0000958036,-2331.3787807344,2155.8754200960,4,0.0000000006
0.0037830000,0.9973249209,0.0026747366,0.0000003058,0.0000000367,429334210329247488.0000000000,49077862755458.7500000000,33225.6759749684,36.1568400499,-0.0000957734,-625.9986613126,502.1532493869,4,0.0000000731
0.0037840000,0.9973115664,0.0026880910,0.0000003057,0.0000000369,431472048432059328.0000000000,49061882858311.6171875000,29879.7165667788,-1.6611020791,-0.0000957435,-349.1582052865,243.0243462472,5,0.0000002063
0.0037850000,0.9973212408,0.0026784169,0.0000003056,0.0000000368,429923373134027840.0000000000,49046505924453.9531250000,27922.4428045982,-15.1664852796,-0.0000957125,-241.1422671119,145.6169924520,5,0.0000002063
0.0037860000,0.9973414529,0.0026582051,0.0000003055,0.0000000365,426687704784610496.0000000000,49030899875171.5468750000,26547.6001849094,-21.4612330992,-0.0000956801,-184.5590229959,96.6760883024,5,0.0000003339
0.0037870000,0.9973646098,0.0026350487,0.0000003054,0.0000000362,422980464531174272.0000000000,49016652053306.9296875000,25595.1517284897,-24.4740086063,-0.0000956501,-153.1910151165,70.7247135185,5,0.0000003339
0.0037880000,0.9973900406,0.0026096183,0.0000003053,0.0000000358,418908990366637888.0000000000,49002519533094.9140625000,24830.3947362053,-26.1774540496,-0.0000956201,-131.9957493514,53.9627099977,5,0.0000003339
0.0037890000,0.9974279576,0.0025717019,0.0000003051,0.0000000353,412838067939267008.0000000000,48982722995660.0312500000,23960.5862737468,-27.4121662715,-0.0000955779,-111.6262027061,38.7376786394,5,0.0000005384
0.0037900000,0.9974428300,0.0025568298,0.0000003051,0.0000000351,410456729104792576.0000000000,48975188885096.3437500000,23676.4880706680,-27.6640594435,-0.0000955618,-105.7326886858,34.5527369084,5,0.0000005384
0.0037910000,0.9974727600,0.0025269004,0.0000003050,0.0000000347,405664155721228096.0000000000,48960133225413.4218750000,23157.5727268093,-27.9526387902,-0.0000955295,-95.8590734642,27.8161500736,5,0.0000005384
0.0037920000,0.9975029251,0.0024967357,0.0000003049,0.0000000343,400833642353664064.0000000000,48945093717270.7968750000,22701.2613487165,-28.0267358223,-0.0000954973,-88.0213708152,22.7716472166,5,0.0000005384
0.0037930000,0.9975330841,0.0024665773,0.0000003048,0.0000000339,396003821468792960.0000000000,48930058573599.2109375000,22291.0102223940,-27.9616524081,-0.0000954651,-81.5908249901,18.8722041511,5,0.0000005384
0.0037940000,0.9975527897,0.0024468720,0.0000003047,0.0000000336,392847907941420288.0000000000,48920202948497.2500000000,22042.6752114238,-27.8652788109,-0.0000954440,-77.9580111229,16.7794569626,5,0.0000007059
0.0037950000,0.9975919110,0.0024077514,0.0000003046,0.0000000331,386582134198828352.0000000000,48900483570326.0703125000,21584.0819298418,-27.5841593047,-0.0000954018,-71.7263784151,13.3990381695,5,0.0000007059
0.0037960000,0.9976113454,0.0023883172,0.0000003045,0.0000000328,383469274547338816.0000000000,48890620736011.0000000000,21374.0628484397,-27.4097374313,-0.0000953807,-69.0546122875,12.0424925001,5,0.0000007059
0.0037970000,0.9976497674,0.0023498960,0.0000003044,0.0000000323,377314798112994304.0000000000,48870879295787.9765625000,20978.8109774934,-27.0176070733,-0.0000953386,-64.3310216318,9.7887778903,5,0.0000007059
0.0037980000,0.9976687468,0.0023309168,0.0000003043,0.0000000320,374274473320963008.0000000000,48861000305538.7890625000,20792.3491900615,-26.8052665818,-0.0000953175,-62.2308957910,8.8508074718,5,0.0000007059
0.0037990000,0.9977063108,0.0022933535,0.0000003042,0.0000000315,368256747500541824.0000000000,48841229123960.2187500000,20444.1212972067,-26.3577427086,-0.0000952753,-58.4941967321,7.2919541662,5,0.0000007059
0.0038000000,0.9977154455,0.0022842190,0.0000003041,0.0000000314,366793309787470208.0000000000,48836350160332.0703125000,20361.4133223841,-26.2443428354,-0.0000952649,2942.2548974507,6.9568895185,4,0.0000000001
0.0038010000,0.9976749065,0.0023247576,0.0000003040,0.0000000319,373287773279840128.0000000000,48818531239034.7265625000,40098.5184441765,166.0009087473,-0.0000952340,1520.2807198109,1336.9015109346,4,0.0000001166
0.0038020000,0.9974381291,0.0025615318,0.0000003039,0.0000000352,411209626301353344.0000000000,48792248439206.6328125000,43149.3781605342,286.2399165862,-0.0000952053,-2332.9739441460,2157.4176849191,4,0.0000000021
0.0038030000,0.9973243417,0.0026753177,0.0000003038,0.0000000367,429427243966795264.0000000000,48771126031690.6718750000,33159.9046312802,35.2146627706,-0.0000951748,-619.3074777782,495.8029830639,4,0.0000000815
0.0038040000,0.9973118876,0.0026877717,0.0000003037,0.0000000369,431420937926558272.0000000000,48753411494332.8671875000,29563.4363295763,-4.2374136300,-0.0000951415,-329.2863069396,224.8467600682,4,0.0000001890
0.0038050000,0.9973219248,0.0026777348,0.0000003037,0.0000000368,429814178534730240.0000000000,48739467956758.2968750000,27846.6048931889,-15.5787605550,-0.0000951133,-237.6459404702,142.5341449492,4,0.0000001890
0.0038060000,0.9973457040,0.0026539560,0.0000003035,0.0000000364,426007461344478848.0000000000,48721917491501.5078125000,26346.4633245718,-22.1839510904,-0.0000950768,-177.4349176487,90.6887971136,5,0.0000004085
0.0038070000,0.9973647460,0.0026349143,0.0000003035,0.0000000362,422958958075429312.0000000000,48710375647555.4218750000,25583.3658142687,-24.5068666318,-0.0000950525,-152.8507936807,70.4457078697,5,0.0000004085
0.0038080000,0.9973961467,0.0026035142,0.0000003033,0.0000000358,417931669563030528.0000000000,48693205851195.1171875000,24671.9297371311,-26.4565542974,-0.0000950160,-128.0068185310,50.9013780018,5,0.0000004085
0.0038090000,0.9974180405,0.0025816208,0.0000003033,0.0000000355,414426258668034432.0000000000,48681809323076.8984375000,24162.1315651456,-27.1909795130,-0.0000949917,-116.0306412843,41.9344150412,5,0.0000004085
0.0038100000,0.9974545725,0.0025450894,0.0000003031,0.0000000350,408576785799428032.0000000000,48663368272497.7421875000,23459.1603195079,-27.8150340182,-0.0000949522,-101.4761042176,31.5978957297,4,0.0000006630
0.0038110000,0.9974730671,0.0025265952,0.0000003031,0.0000000347,405615284454159424.0000000000,48654161485055.1250000000,23150.0748497053,-27.9569613711,-0.0000949325,-95.7302241284,27.7286108390,4,0.0000006630
0.0038120000,0.9975102287,0.0024894342,0.0000003029,0.0000000342,399664342069643840.0000000000,48635761549913.7421875000,22596.8294808097,-28.0227400162,-0.0000948931,-86.3348240303,21.7252070438,4,0.0000006630
0.0038130000,0.9975287917,0.0024708715,0.0000003029,0.0000000339,396691544810864448.0000000000,48626563356990.5703125000,22345.5408446145,-27.9784820541,-0.0000948734,-82.4178609228,19.3588788938,4,0.0000006630
0.0038140000,0.9975823751,0.0024172890,0.0000003027,0.0000000332,388109771076730240.0000000000,48599848429245.3281250000,21691.6162299654,-27.6621151880,-0.0000948162,-73.1360969268,14.1385081298,4,0.0000012621
0.0038150000,0.9975823751,0.0024172890,0.0000003027,0.0000000332,388109771076730240.0000000000,48599848429245.3281250000,21691.6162299654,-27.6621151880,-0.0000948162,-73.1360969268,14.1385081298,4,0.0000012621
0.0038160000,0.9976182644,0.0023814003,0.0000003026,0.0000000327,382361328058593856.0000000000,48581732947905.2578125000,21299.4765453123,-27.3436901694,-0.0000947775,-68.1378085086,11.5888414117,4,0.0000013045
0.0038170000,0.9976536998,0.0023459656,0.0000003025,0.0000000322,376685184118544704.0000000000,48563602289944.3984375000,20938.9764796565,-26.9745642697,-0.0000947387,-63.8778593988,9.5822695575,4,0.0000013045
0.0038180000,0.9976886467,0.0023110192,0.0000003023,0.0000000317,371086885760981888.0000000000,48545454802863.6562500000,20605.9413752720,-26.5722088282,-0.0000947000,-60.1981238086,7.9858416927,4,0.0000013045
0.0038190000,0.9976972821,0.0023023840,0.0000003023,0.0000000316,369703492903589568.0000000000,48540914089903.3359375000,20524.6905696810,-26.4680775909,-0.0000946904,-59.3405795525,7.6316362055,4,0.0000003261
0.0038200000,0.9977153635,0.0022843029,0.0000003022,0.0000000314,366806741949458240.0000000000,48531358631385.1171875000,20361.7019097586,-26.2453386759,-0.0000946700,2942.2506501945,6.9581931035,3,0.0000000001
0.0038210000,0.9976728038,0.0023268621,0.0000003021,0.0000000320,373624909911275776.0000000000,48513373969968.1171875000,40202.6099350226,168.9917516351,-0.0000946389,1499.5291625905,1356.9669256217,4,0.0000000995
0.0038220000,0.9974382543,0.0025614085,0.0000003020,0.0000000352,411189873623987456.0000000000,48487552302779.2500000000,43124.9196280897,285.2975907793,-0.0000946107,-2326.5743214913,2151.1758141568,4,0.0000000023
0.0038230000,0.9973219010,0.0026777603,0.0000003019,0.0000000368,429818261934087552.0000000000,48465258856201.0234375000,32801.0834685369,30.2154502129,-0.0000945782,-583.6140281356,461.9989041233,4,0.0000001466
0.0038240000,0.9973116196,0.0026880417,0.0000003019,0.0000000369,431464148201968448.0000000000,48450776956449.6562500000,29840.1702468043,-1.9919276947,-0.0000945509,-346.6154050878,240.6942782415,4,0.0000001884
0.0038250000,0.9973228763,0.0026767852,0.0000003017,0.0000000368,429662162716709440.0000000000,48434366592927.7031250000,27771.0577470586,-15.9802896499,-0.0000945178,-234.1890778299,139.4980180074,4,0.0000003636
0.0038260000,0.9973439469,0.0026557150,0.0000003016,0.0000000365,426289058002503424.0000000000,48418837538486.3671875000,26429.2625190661,-21.8919797232,-0.0000944855,-180.3318829639,93.1183087893,4,0.0000003636
0.0038270000,0.9973696011,0.0026300612,0.0000003015,0.0000000361,422181974582650368.0000000000,48403534764685.6328125000,25427.0573743298,-24.9011673275,-0.0000944532,-148.2473795451,66.7476630536,4,0.0000003636
0.0038280000,0.9973936781,0.0026059846,0.0000003015,0.0000000358,418327205049456640.0000000000,48390483307614.1484375000,24735.2704190948,-26.3478720425,-0.0000944255,-129.5851782000,52.1087603072,5,0.0000005740
0.0038290000,0.9974245766,0.0025750867,0.0000003013,0.0000000354,413380037609929280.0000000000,48374576663840.1640625000,24030.5735405115,-27.3381695133,-0.0000943916,-113.1289732462,39.8240136766,5,0.0000005740
0.0038300000,0.9974562510,0.0025434128,0.0000003012,0.0000000349,408308308642334080.0000000000,48358712724993.5234375000,23432.1025886852,-27.8292764277,-0.0000943576,-100.9532357162,31.2420526193,5,0.0000005740
0.0038310000,0.9974722660,0.0025273981,0.0000003012,0.0000000347,405743855563723840.0000000000,48350791298781.0625000000,23164.9503088895,-27.9505385816,-0.0000943407,-95.9935739687,27.9046640017,5,0.0000005740
0.0038320000,0.9975028856,0.0024967790,0.0000003011,0.0000000343,400840571918478080.0000000000,48335710367222.7578125000,22700.6768540143,-28.0276752329,-0.0000943083,-88.0147730396,22.7664401463,4,0.0000010934
0.0038330000,0.9975450962,0.0024545691,0.0000003009,0.0000000337,394080657592752256.0000000000,48314915637398.4843750000,22137.1814369343,-27.9076205484,-0.0000942638,-79.3206229097,17.5536477708,4,0.0000007541
